source_id,source_kind,publication_status,platform_label,model_id,model_revision,runtime,profile,topology,mtp_tokens,metric,concurrency,nominal_context_tokens,input_tokens,target_output_tokens,target_requests,completed_requests,num_errors,measurement_seconds,throughput,ttft_p50_seconds,itl_p50_seconds,effective_concurrency,queue_fraction,capacity_limited,source_path,source_sha256,notes
qwen38-4p89-tp2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TP2/MTP3,cross_node_tp2_ep_disabled,3,decode,32,,8192,1024,160,160,0,91.369814,1793.1523851516617,0.5390175345000898,0.017580428683772714,30.9,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tp2-mtp3-v1/benchmark/raw/fixed/c32.json,727777ca625c45c4d980bcca6ce3b1c3808686f22115c8f9b5e2ce038b53281e,one_distributed_engine_across_two_stations
qwen38-4p89-tp2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TP2/MTP3,cross_node_tp2_ep_disabled,3,decode,64,,8192,1024,320,320,0,139.891493,2342.3868929059595,0.5848478975003673,0.02685703438758645,62.7,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tp2-mtp3-v1/benchmark/raw/fixed/c64.json,2e4c3abbbc34d46bf6f415a08e3f477c30bdca34e9078d26d60045e6366bfab2,one_distributed_engine_across_two_stations
qwen38-4p89-tp2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TP2/MTP3,cross_node_tp2_ep_disabled,3,prefill,1,8192,8195,1,59,59,0,,19756.0,0.415,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tp2-mtp3-v1/benchmark/raw/prefill/cold.json,51e6c5ec054d76290af77f87f084a9683c107a46b23307ba6a7bc1a8973638de,one_distributed_engine_across_two_stations
qwen38-4p89-tp2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TP2/MTP3,cross_node_tp2_ep_disabled,3,prefill,1,32768,32770,1,20,20,0,,24858.0,1.318,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tp2-mtp3-v1/benchmark/raw/prefill/cold.json,51e6c5ec054d76290af77f87f084a9683c107a46b23307ba6a7bc1a8973638de,one_distributed_engine_across_two_stations
qwen38-4p89-tp2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TP2/MTP3,cross_node_tp2_ep_disabled,3,prefill,1,65536,65538,1,10,10,0,,24363.0,2.69,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tp2-mtp3-v1/benchmark/raw/prefill/cold.json,51e6c5ec054d76290af77f87f084a9683c107a46b23307ba6a7bc1a8973638de,one_distributed_engine_across_two_stations
qwen38-4p89-tp2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TP2/MTP3,cross_node_tp2_ep_disabled,3,prefill,1,131072,131074,1,5,5,0,,22375.0,5.858,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tp2-mtp3-v1/benchmark/raw/prefill/cold.json,51e6c5ec054d76290af77f87f084a9683c107a46b23307ba6a7bc1a8973638de,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP0,cross_node_tep2_ep2,0,decode,1,,8192,1024,5,5,0,35.970341,142.33948979310568,0.26260699599879445,0.006689496476048779,0.9,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp0-v1/benchmark/raw/fixed/c1.json,c343271da49fbaf96b42bd39eeb7ab1025bd3f7f7f8da5c1f6ca7a744919f8d8,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP0,cross_node_tep2_ep2,0,decode,2,,8192,1024,10,10,0,38.514122,265.87650325299956,0.5065816274982353,0.007022876117303595,1.8,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp0-v1/benchmark/raw/fixed/c2.json,02cea9f0ef7cf8b16fdf7d9e86e2631b390f9862df75596802706ebc6d3518b6,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP0,cross_node_tep2_ep2,0,decode,4,,8192,1024,20,20,0,41.820181,489.71572414600803,0.502154182000595,0.007581966649072016,3.5,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp0-v1/benchmark/raw/fixed/c4.json,6314e1daa00a17f7cade517b9a913c08ee84c61dc38a209b0a00a4ee4f83dae0,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP0,cross_node_tep2_ep2,0,decode,8,,8192,1024,40,40,0,45.16536,906.889708568117,0.5348711949991412,0.008298659044966863,7.3,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp0-v1/benchmark/raw/fixed/c8.json,0aa8ca2defc48f9473af9ae5a2d3ea9e828410df4dee51ef1bcc26b9cf16c9db,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP0,cross_node_tep2_ep2,0,decode,16,,8192,1024,80,80,0,54.530309,1502.283801791286,0.5559624194993376,0.010088071205766777,14.8,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp0-v1/benchmark/raw/fixed/c16.json,749ac4f0c2e19f7bdfc1b63fbe2642c9c09d540bd4da962f7a64a0ae8a6bf844,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP0,cross_node_tep2_ep2,0,decode,32,,8192,1024,160,160,0,75.712519,2163.9750242425775,0.8549725600005331,0.01390341239296318,29.7,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp0-v1/benchmark/raw/fixed/c32.json,b42fb69067c059f9346050de470ebc38e03a079c6911f8fda150783010339653,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP0,cross_node_tep2_ep2,0,decode,64,,8192,1024,320,320,0,103.561102,3164.1223759274258,1.1865927139970154,0.019013095444280204,60.1,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp0-v1/benchmark/raw/fixed/c64.json,a28b7c52ba56ddce257bfcf6d077340d7c0574b0e12fa8805aa59e98bba89bf8,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP0,cross_node_tep2_ep2,0,prefill,1,8192,8195,1,59,59,0,,21043.0,0.389,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp0-v1/benchmark/raw/prefill/cold.json,90860920ac9ffe96ec9ec5e97570aac734188a323cf8f32b6b292a62774e2e33,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP0,cross_node_tep2_ep2,0,prefill,1,32768,32770,1,20,20,0,,25610.0,1.28,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp0-v1/benchmark/raw/prefill/cold.json,90860920ac9ffe96ec9ec5e97570aac734188a323cf8f32b6b292a62774e2e33,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP0,cross_node_tep2_ep2,0,prefill,1,65536,65538,1,10,10,0,,25210.0,2.6,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp0-v1/benchmark/raw/prefill/cold.json,90860920ac9ffe96ec9ec5e97570aac734188a323cf8f32b6b292a62774e2e33,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP0,cross_node_tep2_ep2,0,prefill,1,131072,131074,1,6,6,0,,23417.0,5.597,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp0-v1/benchmark/raw/prefill/cold.json,90860920ac9ffe96ec9ec5e97570aac734188a323cf8f32b6b292a62774e2e33,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP3,cross_node_tep2_ep2,3,decode,1,,8192,1024,5,5,0,20.776726,246.42958535136316,0.2692169370020565,0.0036231476158341625,0.8,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp3-v1/benchmark/raw/fixed/c1.json,5d780fba9d30fdd5c0f38e2d6a6e2f04f3b17dc4870938f676697743e14b1e5a,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP3,cross_node_tep2_ep2,3,decode,2,,8192,1024,10,10,0,23.342189,438.6906406070719,0.28169089800030633,0.004180800616324254,1.8,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp3-v1/benchmark/raw/fixed/c2.json,c6d85975970b38ab0099071d087f16a70f7b93b3af59bbf20ffef955e1150269,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP3,cross_node_tep2_ep2,3,decode,4,,8192,1024,20,20,0,29.412683,696.2982677511612,0.29091524749856035,0.005423324204789961,3.6,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp3-v1/benchmark/raw/fixed/c4.json,92a4265926f591af60f62e344e5501c6a5258d9f64e3e35c79751d7c5ac536b0,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP3,cross_node_tep2_ep2,3,decode,8,,8192,1024,40,40,0,42.163745,971.4507012449723,0.5144329004997417,0.007662563471652865,7.6,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp3-v1/benchmark/raw/fixed/c8.json,8e187e3c5e269932247d0f6ae8152cce476475dfd2734e644dbb3695d2832aad,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP3,cross_node_tep2_ep2,3,decode,16,,8192,1024,80,80,0,63.544164,1289.182110730839,0.5138457529992593,0.011797487995600618,15,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp3-v1/benchmark/raw/fixed/c16.json,bc568b35719803fe9886e7ff2d153306fdbcb9e9fe0027353af8d77e1d8f9a60,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP3,cross_node_tep2_ep2,3,decode,32,,8192,1024,160,160,0,87.304096,1876.658793092282,0.5293097324993141,0.0167059526300102,30.9,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp3-v1/benchmark/raw/fixed/c32.json,bb6389806baca548449ee2cdd73fdded0c86fe151be98a1045eecf9ba1fdaec2,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP3,cross_node_tep2_ep2,3,decode,64,,8192,1024,320,320,0,138.841901,2360.0944492437507,0.5733939679976174,0.026920703970673962,62.6,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp3-v1/benchmark/raw/fixed/c64.json,de9acd4ddfaaa5e39b2af194f3c02c52f7e28b688506210f36ef87a1b6ec861d,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP3,cross_node_tep2_ep2,3,prefill,1,8192,8195,1,59,59,0,,20104.0,0.408,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp3-v1/benchmark/raw/prefill/cold.json,b3926323b197f90dc2798c097da51012a9274465443fcae552672fd3499896ff,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP3,cross_node_tep2_ep2,3,prefill,1,32768,32770,1,20,20,0,,24610.0,1.332,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp3-v1/benchmark/raw/prefill/cold.json,b3926323b197f90dc2798c097da51012a9274465443fcae552672fd3499896ff,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP3,cross_node_tep2_ep2,3,prefill,1,65536,65538,1,10,10,0,,24170.0,2.712,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp3-v1/benchmark/raw/prefill/cold.json,b3926323b197f90dc2798c097da51012a9274465443fcae552672fd3499896ff,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 TEP2/MTP3,cross_node_tep2_ep2,3,prefill,1,131072,131074,1,5,5,0,,22345.0,5.866,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-mtp3-v1/benchmark/raw/prefill/cold.json,b3926323b197f90dc2798c097da51012a9274465443fcae552672fd3499896ff,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/AR,cross_node_tp2_dp2_attntp1_routed_ep2,0,decode,1,,8192,1024,5,5,0,38.504324,132.97207850950167,0.6197244149952894,0.006738547611922057,0.5,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp0-v1/benchmark/raw/fixed/c1.json,9ef6d1f21a10decc86112e186b176be9fd425a165616865b734213627efdbbdd,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/AR,cross_node_tp2_dp2_attntp1_routed_ep2,0,decode,2,,8192,1024,10,10,0,37.501373,273.0566691518263,0.4882049135012494,0.0067921024164227205,0.9,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp0-v1/benchmark/raw/fixed/c2.json,d89246591613a24311fc2fd53d9751032104de512dcae68f69b10bc84192e602,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/AR,cross_node_tp2_dp2_attntp1_routed_ep2,0,decode,4,,8192,1024,20,20,0,40.311109,508.0485421280945,0.5252152594985091,0.007203722979471655,1.8,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp0-v1/benchmark/raw/fixed/c4.json,5865b15ce21a4d630040787e16b99aacfbb6ec367adf31382c6baaa3e1447494,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/AR,cross_node_tp2_dp2_attntp1_routed_ep2,0,decode,8,,8192,1024,40,40,0,45.254107,905.1112117508039,0.7544262894989515,0.007845898135384567,3.6,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp0-v1/benchmark/raw/fixed/c8.json,959ce1b2a7bad544c7aa7f09365cd29fa8ddf7822076431a26b713f288a72521,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/AR,cross_node_tp2_dp2_attntp1_routed_ep2,0,decode,16,,8192,1024,80,80,0,51.55475,1588.9903442601042,0.7942725555003562,0.009107845399804644,7.3,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp0-v1/benchmark/raw/fixed/c16.json,73d2b03482e51197887c5ef51b8fce04a3af33e324367925ae4a6ffa59d8fc41,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/AR,cross_node_tp2_dp2_attntp1_routed_ep2,0,decode,32,,8192,1024,160,160,0,63.290147,2588.7125943446517,0.8296268059966678,0.011498958377813756,14.9,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp0-v1/benchmark/raw/fixed/c32.json,7809720b518290e990517328733feb40b506d1dbaa9d2fa4ca60cbe5d1f74fc5,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/AR,cross_node_tp2_dp2_attntp1_routed_ep2,0,decode,64,,8192,1024,320,320,0,84.024001,3899.8380941883584,1.1585645334962464,0.01525789946333889,29.1,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp0-v1/benchmark/raw/fixed/c64.json,e37955ba4cc804f073c79e06365f7f778b1d0dd5dd7fdfc55aac227cf8a0bf5f,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/AR,cross_node_tp2_dp2_attntp1_routed_ep2,0,prefill,1,8192,8195,1,59,59,0,,19161.0,0.428,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp0-v1/benchmark/raw/prefill/cold.json,fa42d02be0dfa96b702e13bb0194bb62d06e9fd50206ff1decef21383f95b144,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/AR,cross_node_tp2_dp2_attntp1_routed_ep2,0,prefill,1,32768,32770,1,15,15,0,,20951.0,1.564,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp0-v1/benchmark/raw/prefill/cold.json,fa42d02be0dfa96b702e13bb0194bb62d06e9fd50206ff1decef21383f95b144,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/AR,cross_node_tp2_dp2_attntp1_routed_ep2,0,prefill,1,65536,65538,1,9,9,0,,20587.0,3.184,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp0-v1/benchmark/raw/prefill/cold.json,fa42d02be0dfa96b702e13bb0194bb62d06e9fd50206ff1decef21383f95b144,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp0-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/AR,cross_node_tp2_dp2_attntp1_routed_ep2,0,prefill,1,131072,131074,1,5,5,0,,19251.0,6.809,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp0-v1/benchmark/raw/prefill/cold.json,fa42d02be0dfa96b702e13bb0194bb62d06e9fd50206ff1decef21383f95b144,one_distributed_engine_across_two_stations
